Date,Store_ID,Product_ID,Category,Sales,Inventory,Price,Promotion,Holiday,Temperature,Rainfall,Discount,Supplier_Lead_Time,Supplier_Reliability,Cost,Profit
2023-01-17,S002,P003,Home,22,104,220.5,0,0,33.2,2.9,0.0,2,0.96,115.44,2311.32
2023-01-17,S002,P004,Toys,27,92,339.62,0,0,32.1,3.3,0.0,1,0.71,244.08,2579.58
2023-01-17,S002,P005,Electronics,21,96,201.43,0,0,21.4,7.0,0.0,1,0.79,96.0,2214.03
2023-01-17,S003,P001,Clothing,33,92,222.06,1,0,21.6,4.5,0.14,6,0.88,149.71,1361.63
2023-01-17,S003,P002,Food,36,94,495.28,0,0,6.7,1.9,0.0,10,0.73,262.55,8378.28
2023-01-17,S003,P003,Home,17,65,207.76,0,0,8.9,0.0,0.0,12,0.86,144.43,1076.61
2023-01-17,S003,P004,Toys,19,87,347.99,0,0,18.7,10.8,0.0,2,0.78,159.23,3586.44
2023-01-17,S003,P005,Electronics,17,120,17.4,0,0,28.2,9.7,0.0,1,0.74,13.68,63.24
2023-01-18,S001,P001,Clothing,18,128,230.05,0,0,22.7,0.0,0.0,9,0.84,148.36,1470.42
2023-01-18,S001,P002,Food,19,133,479.21,0,0,11.4,1.3,0.0,10,1.0,268.17,4009.76
2023-01-18,S001,P003,Home,25,77,122.29,0,0,15.1,4.9,0.0,4,0.7,75.67,1165.5
2023-01-18,S001,P004,Toys,23,88,131.7,0,0,19.3,0.0,0.0,7,0.95,63.97,1557.79
2023-01-18,S001,P005,Electronics,23,75,404.49,0,0,22.4,,0.0,8,0.72,294.95,2519.42
2023-01-18,S002,P001,Clothing,27,95,191.85,0,0,12.1,0.0,0.0,13,0.96,147.4,1200.15
2023-01-18,S002,P002,Food,19,90,322.6,0,0,34.5,,0.0,11,0.88,236.61,1633.81
2023-01-18,S002,P003,Home,28,129,108.54,0,0,29.8,0.0,0.0,12,0.9,69.04,1106.0
2023-01-18,S002,P004,Toys,16,77,442.03,0,0,20.9,,0.0,7,0.78,320.76,1940.32
2023-01-18,S002,P005,Electronics,24,71,373.84,0,0,26.2,0.0,0.0,1,0.8,161.0,5108.16
2023-01-18,S003,P001,Clothing,26,102,452.74,0,0,12.2,9.2,0.0,3,0.82,195.16,6697.08
2023-01-18,S003,P002,Food,20,112,16.49,0,0,12.3,9.4,0.0,5,0.92,8.55,158.8
2023-01-18,S003,P003,Home,27,108,262.32,1,0,24.1,0.6,0.09,4,0.74,121.86,3154.98
2023-01-18,S003,P004,Toys,23,99,113.83,0,0,11.3,0.0,0.0,1,0.83,59.69,1245.22
2023-01-18,S003,P005,Electronics,26,100,275.04,0,0,22.2,0.0,0.0,13,0.91,186.63,2298.66
2023-01-19,S001,P001,Clothing,24,110,252.89,0,0,,2.2,0.0,11,,195.55,1376.16
2023-01-19,S001,P002,Food,25,135,242.38,0,0,33.3,3.4,0.0,3,0.79,151.31,2276.75
2023-01-19,S001,P003,Home,19,73,270.47,0,0,16.7,1.9,0.0,8,0.99,163.42,2033.95
2023-01-19,S001,P004,Toys,17,126,42.62,0,0,19.1,0.5,0.0,6,0.92,28.1,246.84
2023-01-19,S001,P005,Electronics,28,106,308.12,0,0,18.7,0.0,0.0,9,0.7,210.34,2737.84
2023-01-19,S002,P001,Clothing,30,108,404.2,1,0,23.1,9.0,0.24,5,0.76,286.63,616.86
2023-01-19,S002,P002,Food,17,129,359.49,0,0,9.0,0.2,0.0,10,0.87,199.39,2721.7
2023-01-19,S002,P003,Home,17,86,319.87,0,0,16.4,0.0,0.0,11,0.96,147.97,2922.3
2023-01-19,S002,P004,Toys,19,98,435.63,0,0,9.6,3.2,0.0,6,0.86,300.47,2568.04
2023-01-19,S002,P005,Electronics,17,125,322.01,0,0,25.4,1.3,0.0,7,0.78,225.18,1646.11
2023-01-19,S003,P001,Clothing,19,93,334.36,0,0,10.5,9.2,0.0,5,0.89,242.74,1740.78
2023-01-19,S003,P002,Food,19,102,430.48,0,0,24.9,10.6,0.0,2,0.95,307.15,2343.27
2023-01-19,S003,P003,Home,21,124,132.01,1,0,31.6,0.0,0.3,11,0.7,83.26,192.09
2023-01-19,S003,P004,Toys,25,122,49.31,1,1,14.0,0.0,0.28,10,0.87,25.88,240.58
2023-01-19,S003,P005,Electronics,18,114,316.06,0,0,37.7,0.0,0.0,2,0.8,235.71,1446.3
2023-01-20,S001,P001,Clothing,23,110,268.56,0,0,21.6,7.6,0.0,11,0.98,130.16,3183.2
2023-01-20,S001,P002,Food,35,132,418.09,0,0,22.0,5.3,0.0,7,0.88,227.85,6658.4
2023-01-20,S001,P003,Home,21,106,97.88,0,0,23.5,,0.0,12,0.84,66.76,653.52
2023-01-20,S001,P004,Toys,25,103,345.99,0,0,22.1,6.8,0.0,12,0.81,264.37,2040.5
2023-01-20,S001,P005,Electronics,22,112,35.47,1,0,17.0,,0.2,8,0.97,14.64,302.19
2023-01-20,S002,P001,Clothing,29,92,71.36,0,0,36.3,9.0,0.0,5,0.99,34.27,1075.61
2023-01-20,S002,P002,Food,25,69,410.32,1,0,11.4,1.1,0.15,4,0.83,304.05,1118.05
2023-01-20,S002,P003,Home,16,91,269.64,0,0,25.4,0.0,0.0,4,0.9,214.13,888.16
2023-01-20,S002,P004,Toys,15,92,40.66,0,0,30.9,6.4,0.0,2,0.95,19.69,314.55
2023-01-20,S002,P005,Electronics,17,102,356.27,0,0,12.9,7.0,0.0,1,0.84,230.47,2138.6
2023-01-20,S003,P001,Clothing,21,93,160.17,0,0,19.0,10.7,0.0,8,0.9,116.76,911.61
2023-01-20,S003,P002,Food,20,136,107.63,0,0,20.2,0.2,0.0,12,0.81,44.99,1252.8
2023-01-20,S003,P003,Home,15,106,431.3,0,0,25.9,0.0,0.0,9,0.85,242.7,2829.0
2023-01-20,S003,P004,Toys,15,48,436.11,0,0,11.2,,0.0,6,0.88,244.71,2871.0
2023-01-20,S003,P005,Electronics,23,114,292.54,0,0,17.5,0.5,0.0,5,0.75,182.4,2533.22
2023-01-21,S001,P001,Clothing,26,87,339.65,0,0,11.6,0.0,0.0,1,0.87,165.82,4519.58
2023-01-21,S001,P002,Food,30,111,107.76,0,0,24.6,2.7,0.0,13,0.84,55.77,1559.7
2023-01-21,S001,P003,Home,20,88,238.49,0,0,39.4,,0.0,8,0.77,167.95,1410.8
2023-01-21,S001,P004,Toys,26,116,338.32,0,0,8.9,0.0,0.0,12,0.92,198.71,3629.86
2023-01-21,S001,P005,Electronics,19,106,64.68,0,0,32.2,0.0,0.0,10,0.9,41.61,438.33
2023-01-21,S002,P001,Clothing,39,125,287.23,1,0,15.5,2.5,0.05,11,0.79,221.64,1997.91
2023-01-21,S002,P002,Food,19,127,172.78,0,1,37.0,7.4,0.0,4,0.92,89.42,1583.84
2023-01-21,S002,P003,Home,29,129,145.96,1,0,36.6,6.4,0.23,11,0.95,74.83,1089.22
2023-01-21,S002,P004,Toys,16,115,53.6,0,0,19.2,5.5,0.0,8,,42.7,174.4
2023-01-21,S002,P005,Electronics,28,114,229.9,1,0,10.1,3.3,0.07,8,0.95,175.94,1060.28
2023-01-21,S003,P001,Clothing,25,122,380.95,0,1,10.5,10.7,0.0,1,0.83,160.85,5502.5
2023-01-21,S003,P002,Food,22,108,367.56,0,0,8.9,0.0,0.0,13,0.85,285.26,1810.6
2023-01-21,S003,P003,Home,29,117,156.97,0,0,21.2,,0.0,2,0.73,100.21,1646.04
2023-01-21,S003,P004,Toys,13,101,437.78,0,0,32.5,5.3,0.0,5,0.73,266.72,2223.78
2023-01-21,S003,P005,Electronics,26,119,47.07,0,0,23.2,0.9,0.0,12,0.73,25.64,557.18
2023-01-22,S001,P001,Clothing,11,82,94.54,0,0,23.2,0.0,0.0,12,0.86,59.29,387.75
2023-01-22,S001,P002,Food,25,102,116.95,0,0,26.4,3.5,0.0,1,0.8,93.07,597.0
2023-01-22,S001,P003,Home,19,111,112.44,0,0,21.9,0.0,0.0,6,,48.78,1209.54
2023-01-22,S001,P004,Toys,28,123,392.94,1,0,18.6,0.0,0.22,4,0.87,200.52,2967.25
2023-01-22,S001,P005,Electronics,24,103,360.23,0,0,,,0.0,3,,153.96,4950.48
2023-01-22,S002,P001,Clothing,42,104,343.86,0,1,29.1,1.3,0.0,5,0.72,266.86,3234.0
2023-01-22,S002,P001,Clothing,42,104,343.86,0,1,29.1,1.3,0.0,5,0.72,266.86,3234.0
2023-01-22,S002,P002,Food,23,89,203.68,0,0,36.4,1.5,0.0,8,0.99,96.28,2470.2
2023-01-22,S002,P003,Home,28,95,138.55,1,0,4.8,0.0,0.17,5,0.83,72.77,1182.34
2023-01-22,S002,P004,Toys,20,102,368.43,0,0,19.1,8.0,0.0,7,0.85,268.88,1991.0
2023-01-22,S002,P005,Electronics,28,110,222.55,0,0,18.6,3.0,0.0,4,0.8,111.23,3116.96
2023-01-22,S003,P001,Clothing,19,96,124.61,0,0,28.3,0.0,0.0,13,1.0,60.36,1220.75
2023-01-22,S003,P002,Food,17,55,22.63,0,0,24.4,0.0,0.0,12,0.74,14.52,137.87
2023-01-22,S003,P003,Home,26,125,287.06,0,0,32.6,0.0,0.0,3,0.88,165.61,3157.7
2023-01-22,S003,P004,Toys,36,61,89.88,0,1,24.9,,0.0,5,0.92,44.36,1638.72
2023-01-22,S003,P005,Electronics,23,128,473.91,0,0,,0.0,0.0,10,0.78,337.73,3132.14
2023-01-23,S001,P001,Clothing,19,88,357.63,0,0,13.7,2.3,0.0,8,0.78,181.89,3339.06
2023-01-23,S001,P002,Food,27,80,52.92,1,0,26.6,0.0,0.21,4,0.85,23.07,505.89
2023-01-23,S001,P003,Home,24,96,226.63,0,0,,0.0,0.0,6,0.8,120.97,2535.84
2023-01-23,S001,P004,Toys,24,118,209.78,0,0,18.3,0.0,0.0,6,0.78,94.45,2767.92
2023-01-23,S001,P005,Electronics,22,119,444.18,0,0,5.3,0.0,0.0,2,0.71,336.81,2362.14
2023-01-23,S002,P001,Clothing,30,90,331.63,1,0,25.2,1.7,0.3,10,0.94,203.64,855.03
2023-01-23,S002,P002,Food,19,114,333.12,0,0,42.8,0.0,0.0,7,0.98,210.24,2334.72
2023-01-23,S002,P003,Home,13,85,347.65,0,0,1.2,5.3,0.0,8,0.73,253.54,1223.43
2023-01-23,S002,P004,Toys,29,124,482.27,0,0,9.9,0.3,0.0,5,0.9,218.97,7635.7
2023-01-23,S002,P005,Electronics,14,133,114.04,0,0,33.1,0.0,0.0,10,0.72,51.18,880.04
2023-01-23,S003,P001,Clothing,17,103,136.71,0,0,7.2,2.9,0.0,13,0.71,56.21,1368.5
2023-01-23,S003,P002,Food,15,106,187.75,0,0,29.4,3.9,0.0,13,0.79,116.16,1073.85
2023-01-23,S003,P003,Home,29,113,267.48,0,0,31.8,7.8,0.0,8,0.74,181.65,2489.07
2023-01-23,S003,P004,Toys,28,95,226.76,0,0,8.6,3.0,0.0,12,0.89,94.56,3701.6
2023-01-23,S003,P005,Electronics,16,123,60.68,0,0,10.8,8.8,0.0,11,0.95,34.03,426.4
2023-01-24,S001,P001,Clothing,20,73,450.41,0,0,21.3,0.0,0.0,11,0.95,279.81,3412.0
2023-01-24,S001,P002,Food,30,122,488.63,1,0,0.4,0.0,0.27,8,0.79,274.56,2464.2
2023-01-24,S001,P003,Home,20,121,75.27,0,0,19.7,7.5,0.0,13,0.93,49.15,522.4
2023-01-24,S001,P004,Toys,16,63,340.11,0,0,13.6,5.5,0.0,7,0.88,240.46,1594.4
2023-01-24,S001,P005,Electronics,16,145,275.27,0,0,22.0,7.9,0.0,11,0.98,119.58,2491.04
2023-01-24,S002,P001,Clothing,24,100,266.37,0,0,10.3,4.1,0.0,5,0.79,135.51,3140.64
2023-01-24,S002,P002,Food,24,132,37.87,0,0,27.0,0.0,0.0,11,0.81,26.76,266.64
2023-01-24,S002,P003,Home,19,80,279.73,0,0,30.7,0.0,0.0,4,0.82,200.29,1509.36
2023-01-24,S002,P004,Toys,22,139,66.42,0,0,20.0,0.0,0.0,7,0.82,50.03,360.58
2023-01-24,S002,P005,Electronics,17,95,367.94,0,0,21.8,0.0,0.0,4,0.76,167.1,3414.28
2023-01-24,S003,P001,Clothing,24,118,38.7,0,0,20.8,0.0,0.0,11,0.9,24.03,352.08
2023-01-24,S003,P002,Food,18,60,300.46,0,0,30.6,2.8,0.0,7,0.85,138.01,2924.1
2023-01-24,S003,P003,Home,15,79,108.38,0,0,22.6,0.0,0.0,10,1.0,57.01,770.55
2023-01-24,S003,P004,Toys,27,110,169.59,0,0,-4.9,0.0,0.0,7,0.99,94.57,2025.54
2023-01-24,S003,P005,Electronics,18,83,52.2,0,0,32.8,12.0,0.0,3,0.76,37.88,257.76
2023-01-25,S001,P001,Clothing,16,84,235.07,0,0,17.4,0.0,0.0,2,0.95,164.75,1125.12
2023-01-25,S001,P002,Food,21,111,319.41,0,0,20.1,2.3,0.0,7,0.84,227.98,1920.03
2023-01-25,S001,P003,Home,21,108,20.3,0,0,27.9,0.0,0.0,13,0.82,14.78,115.92
2023-01-25,S001,P004,Toys,14,92,35.06,0,0,13.6,7.4,0.0,5,0.71,19.6,216.44
2023-01-25,S001,P005,Electronics,20,118,281.11,0,0,14.8,0.4,0.0,8,0.79,170.97,2202.8
2023-01-25,S002,P001,Clothing,14,102,47.82,0,0,2.7,0.0,0.0,12,0.72,22.38,356.16
2023-01-25,S002,P002,Food,15,102,12.05,0,0,-6.4,0.4,0.0,8,0.79,8.05,60.0
2023-01-25,S002,P003,Home,21,120,202.64,0,0,25.1,5.1,0.0,12,0.72,100.26,2149.98
2023-01-25,S002,P004,Toys,25,69,147.49,0,0,25.0,0.3,0.0,7,0.88,79.64,1696.25
2023-01-25,S002,P005,Electronics,20,127,18.17,0,0,3.0,0.0,0.0,1,0.99,8.68,189.8
2023-01-25,S003,P001,Clothing,11,65,446.17,0,0,31.4,11.9,0.0,5,1.0,294.88,1664.19
2023-01-25,S003,P002,Food,21,78,112.07,0,0,38.8,0.0,0.0,1,0.9,60.76,1077.51
2023-01-25,S003,P003,Home,27,74,107.42,1,0,18.2,0.0,0.26,8,0.88,56.5,620.75
2023-01-25,S003,P003,Home,27,74,107.42,1,0,18.2,0.0,0.26,8,0.88,56.5,620.75
2023-01-25,S003,P004,Toys,17,150,249.21,0,0,16.3,3.7,0.0,6,0.97,112.96,2316.25
2023-01-25,S003,P005,Electronics,11,82,128.86,0,0,22.1,0.0,0.0,8,0.86,56.25,798.71
2023-01-26,S001,P001,Clothing,25,103,449.32,0,1,33.8,6.7,0.0,3,0.88,215.01,5857.75
2023-01-26,S001,P002,Food,18,132,154.92,0,0,25.2,0.0,0.0,6,0.88,77.82,1387.8
2023-01-26,S001,P003,Home,19,81,49.97,0,0,,0.0,0.0,4,0.89,21.74,536.37
2023-01-26,S001,P004,Toys,31,109,337.75,1,0,18.9,7.0,0.09,10,,243.0,1994.93
2023-01-26,S001,P005,Electronics,27,78,112.12,0,0,22.0,,0.0,7,0.79,50.81,1655.37
2023-01-26,S002,P001,Clothing,24,80,211.23,0,0,18.2,4.0,0.0,2,0.99,102.21,2616.48
2023-01-26,S002,P002,Food,17,90,219.81,0,0,17.2,0.1,0.0,6,0.82,143.49,1297.44
2023-01-26,S002,P003,Home,18,99,141.89,0,0,,0.0,0.0,8,0.94,68.03,1329.48
2023-01-26,S002,P004,Toys,27,117,50.38,0,0,12.7,0.0,0.0,6,0.9,32.24,489.78
2023-01-26,S002,P005,Electronics,18,114,172.49,0,0,16.4,0.0,0.0,4,0.79,103.53,1241.28
2023-01-26,S003,P001,Clothing,22,86,393.78,0,0,25.9,3.2,0.0,13,0.72,284.03,2414.5
2023-01-26,S003,P002,Food,21,101,361.56,0,0,23.4,0.3,0.0,1,0.84,213.39,3111.57
2023-01-26,S003,P003,Home,23,118,416.07,0,0,38.1,4.4,0.0,1,0.79,304.49,2566.34
2023-01-26,S003,P004,Toys,26,119,78.23,0,0,18.0,0.0,0.0,13,0.79,50.44,722.54
2023-01-26,S003,P005,Electronics,27,104,390.0,1,0,34.5,1.7,0.19,2,0.75,217.33,2661.39
2023-01-27,S001,P001,Clothing,20,101,236.67,0,0,18.5,0.0,0.0,4,0.83,97.82,2777.0
2023-01-27,S001,P002,Food,16,53,394.68,0,0,30.9,0.0,0.0,5,0.9,188.77,3294.56
2023-01-27,S001,P003,Home,26,113,375.72,0,0,12.0,15.2,0.0,6,0.92,197.11,4643.86
2023-01-27,S001,P004,Toys,14,114,92.23,0,0,,1.4,0.0,2,0.72,41.33,712.6
2023-01-27,S001,P005,Electronics,17,98,374.57,0,0,27.6,,0.0,1,0.83,256.36,2009.57
2023-01-27,S002,P001,Clothing,24,99,341.04,0,0,11.8,3.4,0.0,1,,205.84,3244.8
2023-01-27,S002,P002,Food,30,73,205.33,0,0,15.8,6.3,0.0,6,0.87,153.01,1569.6
2023-01-27,S002,P003,Home,18,118,152.77,0,0,,1.9,0.0,2,0.79,86.61,1190.88
2023-01-27,S002,P004,Toys,14,103,156.05,0,0,23.2,0.0,0.0,5,0.75,82.42,1030.82
2023-01-27,S002,P005,Electronics,14,98,243.5,0,0,33.0,0.0,0.0,11,0.7,169.27,1039.22
2023-01-27,S003,P001,Clothing,21,95,403.46,0,0,16.6,9.9,0.0,12,0.94,319.67,1759.59
2023-01-27,S003,P002,Food,19,85,372.34,0,0,6.4,0.9,0.0,10,0.76,245.08,2417.94
2023-01-27,S003,P003,Home,25,91,137.85,0,0,20.3,11.4,0.0,13,0.8,108.6,731.25
2023-01-27,S003,P004,Toys,12,109,317.56,0,0,43.3,7.9,0.0,4,0.89,151.41,1993.8
2023-01-27,S003,P005,Electronics,15,119,184.42,0,0,10.3,0.4,0.0,8,0.88,84.72,1495.5
2023-01-28,S001,P001,Clothing,19,54,267.78,0,0,6.3,0.0,0.0,13,0.8,188.44,1507.46
2023-01-28,S001,P002,Food,17,89,345.1,0,0,,0.0,0.0,5,0.95,141.54,3460.52
2023-01-28,S001,P003,Home,23,80,204.66,0,0,17.4,2.9,0.0,5,0.86,101.97,2361.87
2023-01-28,S001,P004,Toys,26,119,443.39,0,0,9.0,0.0,0.0,9,,275.61,4362.28
2023-01-28,S001,P005,Electronics,36,117,254.61,1,0,22.4,0.0,0.17,3,0.81,123.9,3147.35
2023-01-28,S002,P001,Clothing,27,127,455.68,0,0,12.0,0.0,0.0,8,0.95,285.98,4581.9
2023-01-28,S002,P002,Food,19,93,203.58,0,0,27.1,,0.0,7,0.92,85.61,2241.43
2023-01-28,S002,P003,Home,34,118,277.39,0,0,5.0,1.5,0.0,12,,133.6,4888.86
2023-01-28,S002,P004,Toys,19,97,312.96,0,0,19.4,0.0,0.0,12,0.92,210.39,1948.83
2023-01-28,S002,P005,Electronics,22,107,429.91,0,0,17.5,7.5,0.0,5,0.82,333.39,2123.44
2023-01-28,S003,P001,Clothing,27,97,241.98,0,0,30.8,2.5,0.0,3,0.75,179.51,1686.69
2023-01-28,S003,P002,Food,28,111,356.24,0,0,26.3,0.0,0.0,10,0.98,218.78,3848.88
2023-01-28,S003,P003,Home,22,85,268.52,0,0,19.2,0.2,0.0,4,0.75,135.22,2932.6
2023-01-28,S003,P004,Toys,19,68,356.64,0,0,11.7,4.9,0.0,12,,244.2,2136.36
2023-01-28,S003,P005,Electronics,28,138,106.8,1,0,13.4,0.0,0.16,2,0.72,77.12,352.58
2023-01-29,S001,P001,Clothing,18,88,447.77,0,0,21.5,2.7,0.0,3,0.73,248.57,3585.6
2023-01-29,S001,P002,Food,13,87,486.51,0,0,21.7,0.0,0.0,12,0.77,295.41,2484.3
2023-01-29,S001,P003,Home,28,98,105.53,1,0,31.8,0.9,0.19,2,0.8,63.53,614.58
2023-01-29,S001,P004,Toys,23,71,330.36,0,0,14.5,0.0,0.0,13,0.91,178.42,3494.62
2023-01-29,S001,P005,Electronics,12,104,149.75,0,0,11.9,6.8,0.0,6,0.77,97.68,624.84
2023-01-29,S002,P001,Clothing,23,107,178.2,0,0,27.7,1.5,0.0,5,0.82,132.01,1062.37
2023-01-29,S002,P002,Food,26,80,426.97,0,1,15.4,4.1,0.0,2,0.95,229.86,5124.86
2023-01-29,S002,P003,Home,19,107,243.4,0,0,29.4,0.0,0.0,12,0.88,162.57,1535.77
2023-01-29,S002,P004,Toys,26,92,29.76,0,0,17.1,0.2,0.0,9,0.7,15.79,363.22
2023-01-29,S002,P005,Electronics,29,75,197.25,0,1,20.5,10.5,0.0,2,0.98,102.71,2741.66
2023-01-29,S003,P001,Clothing,19,111,378.2,0,0,18.9,3.1,0.0,6,0.79,293.69,1605.69
2023-01-29,S003,P002,Food,17,65,205.57,0,0,14.1,0.0,0.0,9,0.96,102.15,1758.14
2023-01-29,S003,P003,Home,23,83,98.52,0,0,14.1,9.1,0.0,12,0.77,76.75,500.71
2023-01-29,S003,P004,Toys,26,115,151.73,0,0,27.5,11.0,0.0,11,0.82,83.11,1784.12
2023-01-29,S003,P005,Electronics,22,112,257.27,0,0,18.9,0.1,0.0,13,0.96,103.66,3379.42
2023-01-30,S001,P001,Clothing,26,104,233.88,0,0,36.4,0.0,0.0,1,0.73,138.0,2492.88
2023-01-30,S001,P002,Food,19,108,24.9,0,0,,6.7,0.0,13,0.76,17.2,146.3
2023-01-30,S001,P003,Home,18,90,73.24,0,0,30.0,0.0,0.0,5,0.7,38.02,633.96
2023-01-30,S001,P004,Toys,23,125,233.8,0,0,12.3,0.0,0.0,1,0.71,124.31,2518.27
2023-01-30,S001,P005,Electronics,24,98,389.5,0,0,26.5,0.0,0.0,8,0.97,176.74,5106.24
2023-01-30,S002,P001,Clothing,20,104,222.09,0,0,31.0,0.0,0.0,6,0.99,136.41,1713.6
2023-01-30,S002,P002,Food,23,57,413.59,0,0,9.1,0.0,0.0,13,0.78,282.73,3009.78
2023-01-30,S002,P003,Home,21,93,165.06,0,0,18.4,4.2,0.0,2,0.83,71.77,1959.09
2023-01-30,S002,P004,Toys,19,145,349.53,0,0,20.2,11.9,0.0,6,0.74,242.32,2036.99
2023-01-30,S002,P005,Electronics,13,103,38.29,0,0,16.9,0.0,0.0,11,0.8,28.26,130.39
2023-01-30,S003,P001,Clothing,21,143,406.89,0,0,-1.0,2.8,0.0,7,0.96,201.54,4312.35
2023-01-30,S003,P002,Food,17,87,129.63,0,0,10.2,0.5,0.0,3,0.99,75.19,925.48
2023-01-30,S003,P003,Home,20,88,131.34,0,0,23.8,0.0,0.0,7,0.74,70.82,1210.4
2023-01-30,S003,P004,Toys,20,144,122.86,0,0,20.8,2.8,0.0,1,0.77,54.37,1369.8
2023-01-30,S003,P005,Electronics,34,86,343.83,1,0,23.5,2.7,0.22,12,0.91,236.0,1094.37
2023-01-31,S001,P001,Clothing,12,85,409.25,0,0,12.4,3.8,0.0,2,0.74,232.03,2126.64
2023-01-31,S001,P002,Food,18,114,151.97,0,0,11.9,0.0,0.0,4,0.96,75.3,1380.06
2023-01-31,S001,P003,Home,19,78,214.99,0,0,6.7,0.0,0.0,1,0.72,124.21,1724.82
2023-01-31,S001,P004,Toys,17,115,353.77,0,0,25.0,7.2,0.0,3,0.94,142.9,3584.79
2023-01-31,S001,P005,Electronics,28,136,492.11,1,0,31.4,,0.08,3,0.84,375.92,2150.99
2023-01-31,S002,P001,Clothing,10,145,173.55,0,0,2.0,3.6,0.0,7,0.79,109.64,639.1
2023-01-31,S002,P002,Food,28,118,465.53,1,0,2.0,4.4,0.16,6,0.94,209.42,5085.51
2023-01-31,S002,P003,Home,19,119,386.2,0,0,5.0,11.3,0.0,7,0.95,172.09,4068.09
2023-01-31,S002,P004,Toys,13,161,51.78,0,0,15.3,0.0,0.0,13,0.84,38.65,170.69
2023-01-31,S002,P005,Electronics,13,103,62.29,0,0,5.4,0.0,0.0,7,0.74,41.1,275.47
2023-01-31,S003,P001,Clothing,17,81,137.42,0,0,25.1,6.1,0.0,4,0.9,76.13,1041.93
2023-01-31,S003,P002,Food,26,87,499.12,0,0,10.4,3.4,0.0,3,0.9,214.61,7397.26
2023-01-31,S003,P003,Home,28,78,491.42,1,0,25.4,6.4,0.14,13,0.98,375.8,1310.99
2023-01-31,S003,P004,Toys,23,110,144.83,0,0,-5.0,7.2,0.0,12,0.72,80.99,1468.32
2023-01-31,S003,P005,Electronics,30,85,178.1,1,0,20.0,,0.08,7,0.76,118.75,1353.06
2023-02-01,S001,P001,Clothing,21,84,59.92,0,0,-0.2,0.0,0.0,10,0.93,45.81,296.31
2023-02-01,S001,P002,Food,14,96,366.45,0,0,18.7,4.8,0.0,5,0.8,274.05,1293.6
2023-02-01,S001,P003,Home,34,136,181.31,1,0,17.8,7.9,0.23,7,0.91,115.77,810.52
2023-02-01,S001,P004,Toys,20,119,149.06,0,0,13.1,,0.0,10,0.89,100.99,961.4
2023-02-01,S001,P005,Electronics,33,115,392.92,1,0,3.5,0.0,0.24,1,0.71,267.7,1020.33
2023-02-01,S002,P001,Clothing,10,113,477.43,0,0,25.5,0.0,0.0,3,0.77,231.06,2463.7
2023-02-01,S002,P002,Food,17,62,86.81,0,0,12.4,0.0,0.0,10,0.72,58.46,481.95
2023-02-01,S002,P003,Home,16,80,418.19,0,0,24.9,0.0,0.0,13,0.79,243.86,2789.28
2023-02-01,S002,P004,Toys,24,81,102.27,0,0,25.8,1.1,0.0,6,0.84,53.33,1174.56
2023-02-01,S002,P005,Electronics,24,94,369.48,1,0,,0.0,0.11,12,0.87,271.94,1365.53
2023-02-01,S003,P001,Clothing,27,87,417.87,0,0,7.6,5.7,0.0,12,0.85,332.9,2294.19
2023-02-01,S003,P002,Food,150,91,116.7,1,0,26.4,0.0,0.16,6,0.92,50.34,1430.64
2023-02-01,S003,P003,Home,22,113,23.78,0,0,10.0,0.0,0.0,10,0.73,13.08,235.4
2023-02-01,S003,P004,Toys,20,88,18.29,0,0,28.5,0.0,0.0,12,0.93,13.97,86.4
2023-02-01,S003,P005,Electronics,14,47,109.84,0,0,,4.4,0.0,2,0.72,55.39,762.3
2023-02-02,S001,P001,Clothing,19,84,37.75,0,0,32.3,1.9,0.0,9,0.93,16.92,395.77
2023-02-02,S001,P002,Food,26,93,255.02,0,0,25.5,2.5,0.0,12,0.88,115.05,3639.22
2023-02-02,S001,P003,Home,13,93,444.43,0,0,9.1,,0.0,2,0.8,250.83,2516.8
2023-02-02,S001,P004,Toys,22,82,94.65,0,0,24.9,5.1,0.0,8,0.91,61.41,731.28
2023-02-02,S001,P005,Electronics,23,92,473.29,0,0,26.3,,0.0,7,0.81,308.99,3778.9
2023-02-02,S002,P001,Clothing,34,112,97.16,1,0,25.9,9.5,0.19,1,0.74,52.53,889.77
2023-02-02,S002,P002,Food,18,113,152.59,1,0,27.9,9.3,0.2,6,0.99,114.07,144.04
2023-02-02,S002,P003,Home,22,95,271.2,0,0,14.8,0.0,0.0,5,0.79,176.99,2072.62
2023-02-02,S002,P004,Toys,25,128,34.89,0,0,16.8,1.6,0.0,2,0.99,20.49,360.0
2023-02-02,S002,P005,Electronics,21,122,95.64,0,0,28.6,5.5,0.0,13,0.85,63.05,684.39
2023-02-02,S003,P001,Clothing,45,95,22.09,0,0,24.0,7.1,0.0,1,0.99,12.43,86.94
2023-02-02,S003,P002,Food,18,105,177.37,0,1,26.5,0.5,0.0,9,0.71,94.96,1483.38
2023-02-02,S003,P003,Home,20,104,69.59,0,0,19.2,,0.0,11,0.73,45.46,482.6
2023-02-02,S003,P004,Toys,10,107,468.88,0,0,14.2,4.0,0.0,8,0.99,342.38,1265.0
2023-02-02,S003,P005,Electronics,23,102,144.04,0,0,3.0,,0.0,10,0.7,80.64,1458.2
2023-02-03,S001,P001,Clothing,30,100,275.59,1,0,14.5,10.0,0.22,1,0.86,160.9,1621.81
